procuringEntity.id,ocid,nf016
EC-RUC-0960000220001-44856,ocds-5wno2w-CE-20220002275731-368594,1
EC-RUC-0960000220001-44856,ocds-5wno2w-CE-20220002284815-232601,1
EC-RUC-0960000220001-44856,ocds-5wno2w-CE-20220002284878-104249,1
EC-RUC-0960000220001-44856,ocds-5wno2w-COTBS-BDE-005-2021-2435,1
EC-RUC-0960000220001-44856,ocds-5wno2w-COTO-MIMG-021-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-COTO-MIMG-035-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-CE-20210002041244-529563,1
EC-RUC-0960000220001-44856,ocds-5wno2w-CE-20210002019289-126151,1
EC-RUC-0960000140001-31125,ocds-5wno2w-CE-20220002275661-101737,1
EC-RUC-0960000140001-31125,ocds-5wno2w-MCS-CZ8-09D01-001-466397,1
EC-RUC-0960000140001-31125,ocds-5wno2w-CE-20220002275662-101737,1
EC-RUC-0960000140001-31125,ocds-5wno2w-CE-20220002275796-489434,1
EC-RUC-0960000140001-31125,ocds-5wno2w-CE-20220002279245-28990,1
EC-RUC-0960000140001-31125,ocds-5wno2w-COTO-PG-DPOP-001-20-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-COTO-PG-DPOP-002-20-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-LICO-GPG-DEP-003-19-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-LICO-GPG-DEP-004-19-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-LICO-GPG-DEP-005-19-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-LICO-GPG-DEP-006-19-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-LICO-GPG-RDD-010-19-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-RE-CEP-MTOPZC-1-2021-62743,1
EC-RUC-0960000220001-44856,ocds-5wno2w-CDC-GADPRLC-001-2021-114721,1
EC-RUC-0960000140001-31125,ocds-5wno2w-RE-GPG-DCS-CD-003-19-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-GADIMCD-33-2021-44718,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-GADIPMC-88-2021-2472,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-GADMBF-014-2022-59101,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-GADPP-252-2021-2426,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-GPG-DPOP-001-20-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-GPG-DPOP-002-20-31125,1
EC-RUC-0960000140001-31125,ocds-5wno2w-SIE-IKIAM-007-2021-599302,1
EC-RUC-0960000220001-44856,ocds-5wno2w-018-RE-GADMB-2021-20973,1
EC-RUC-0960000220001-44856,ocds-5wno2w-CCD-TRANSEP-2021-03-598062,1
EC-RUC-0860000240001-84608,ocds-5wno2w-SIE-DD14D01S-09-2021-334440,1
EC-RUC-0860000240001-84608,ocds-5wno2w-RE-CO-GADMCE-06-2020-84608,1
EC-RUC-0960000220001-44856,ocds-5wno2w-COTO-MIMG-039-2019-44856,1
EC-RUC-0860000240001-84608,ocds-5wno2w-MCO-GADM-E-009-2021-49384,1
EC-RUC-0760000770001-39712,ocds-5wno2w-SIE-RE-HGONA-066-22-730708,1
EC-RUC-0760000850001-33182,ocds-5wno2w-CDC-GADPB-008-2021-2555,1
EC-RUC-0760001070001-38391,ocds-5wno2w-CE-20210002013292-873202,1
EC-RUC-0760001070001-38391,ocds-5wno2w-CE-20210002052184-2547,1
EC-RUC-0760001070001-38391,ocds-5wno2w-CE-20220002238873-600753,1
EC-RUC-0760001070001-38391,ocds-5wno2w-CE-20220002275199-115754,1
EC-RUC-0760001070001-38391,ocds-5wno2w-CE-20220002275209-479937,1
EC-RUC-0760001070001-38391,ocds-5wno2w-COTO-GADMSR-001-2020-38391,1
EC-RUC-0760001070001-38391,ocds-5wno2w-LCC-GADMSR-001-2020-38391,1
EC-RUC-0760001070001-38391,ocds-5wno2w-SIE-FGE-006-2021-46469,1
EC-RUC-0760001150001-31595,ocds-5wno2w-CPC-GADM-Z-001-2019-31595,1
EC-RUC-0760001150001-31595,ocds-5wno2w-SIE-GADMH-014-2022-22909,1
EC-RUC-0760001230001-102227,ocds-5wno2w-COTO-GADCMAR-01-2019-102227,1
EC-RUC-0760001580001-60177,ocds-5wno2w-MCO-UTMACH-001-2020-60177,1
EC-RUC-0760026570001-115124,ocds-5wno2w-CE-20220002241150-878445,1
EC-RUC-0760027030001-117461,ocds-5wno2w-CE-20210001998026-125302,1
EC-RUC-0760027380001-120970,ocds-5wno2w-SIE-GPL-009-2022-2470,1
EC-RUC-0760027460001-122065,ocds-5wno2w-CE-20220002237372-17082,1
EC-RUC-0760029080001-121957,ocds-5wno2w-SIE-GAD-PRB-01-2019-121957,1
EC-RUC-0760033350001-2763,ocds-5wno2w-CE-20210002055966-15857,1
EC-RUC-0760033350001-2763,ocds-5wno2w-CE-20220002283274-365398,1
EC-RUC-0760033350001-2763,ocds-5wno2w-SIE-IESSHGM-002_2020-2763,1
EC-RUC-0760033350001-2763,ocds-5wno2w-SIE-IESSHGM-016-2021-2763,1
EC-RUC-0760000770001-39712,ocds-5wno2w-SIE-GADMS-013-2022-202671,1
EC-RUC-0760000770001-39712,ocds-5wno2w-SIE-GADMPA-2020-0020-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-SIE-GADMPA-2019-0032-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-CE-20210002016966-719888,1
EC-RUC-0760000260001-28990,ocds-5wno2w-SIE-GADMCQ-012-2022-36121,1
EC-RUC-0760000260001-28990,ocds-5wno2w-SIE-GADMFO-104-2021-2692,1
EC-RUC-0760000260001-28990,ocds-5wno2w-SIE-GADMM-DA-10-2020-28990,1
EC-RUC-0760000260001-28990,ocds-5wno2w-SIE-GADMM-OP-02-2020-28990,1
EC-RUC-0760000420001-38602,ocds-5wno2w-CE-20210002062661-23815,1
EC-RUC-0760000500001-58534,ocds-5wno2w-CE-20220002210744-129983,1
EC-RUC-0760000500001-58534,ocds-5wno2w-CE-20220002259365-87497,1
EC-RUC-0760000500001-58534,ocds-5wno2w-LCC-GADMEG-001-2019-58534,1
EC-RUC-0760000500001-58534,ocds-5wno2w-LCC-GADMEG-002-2020-58534,1
EC-RUC-0760000500001-58534,ocds-5wno2w-PE-MIES-DDM-01-2021-20811,1
EC-RUC-0760000770001-39712,ocds-5wno2w-CE-20220002237572-45669,1
EC-RUC-0760000770001-39712,ocds-5wno2w-SIE-CCQAZ-006-2022-97105,1
EC-RUC-0760000770001-39712,ocds-5wno2w-CE-20220002275218-479937,1
EC-RUC-0760000770001-39712,ocds-5wno2w-CE-20220002275440-532798,1
EC-RUC-0760000770001-39712,ocds-5wno2w-COTO-GADMPA-2020-003-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-COTO-GADMPA-2021-001-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-MCO-GADMPA-2020-0004-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-MCO-GADMPA-2020-0006-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-MCO-GADMPA-2020-0007-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-PRE-GADIPMC-18-2021-2472,1
EC-RUC-0760000770001-39712,ocds-5wno2w-RE-GADMPA-2020-0020-39712,1
EC-RUC-0760000770001-39712,ocds-5wno2w-RSIE-GADCC-001-2021-45403,1
EC-RUC-0760033350001-2763,ocds-5wno2w-SIE-IESSHGM-027-2019-2763,1
EC-RUC-0760033350001-2763,ocds-5wno2w-SIE-IESSHGM-029-2020-2763,1
EC-RUC-0760033350001-2763,ocds-5wno2w-SIE-IESSHGM-046-2019-2763,1
EC-RUC-0760052650001-819676,ocds-5wno2w-COTO-COMIL3-01-2020-819676,1
EC-RUC-0760051760001-585093,ocds-5wno2w-SIE-AGUAPAS-008-2020-585093,1
EC-RUC-0760051840001-699688,ocds-5wno2w-CE-20210002005548-102458,1
EC-RUC-0760051840001-699688,ocds-5wno2w-CE-20220002228870-85613,1
EC-RUC-0760051840001-699688,ocds-5wno2w-CE-20220002259541-85165,1
EC-RUC-0760051840001-699688,ocds-5wno2w-CE-20220002285124-2741,1
EC-RUC-0760051840001-699688,ocds-5wno2w-COT-AGUASEP-009-2021-340866,1
EC-RUC-0760051840001-699688,ocds-5wno2w-RE-CSCD-GADM-02-2022-2896,1
EC-RUC-0760051840001-699688,ocds-5wno2w-RE-FMTPC-004-2021-96181,1
EC-RUC-0760052220001-720763,ocds-5wno2w-SIE-GADMSUC-036-2021-42986,1
EC-RUC-0760052490001-826687,ocds-5wno2w-SIE-EPAA-P-001-2019-826687,1
EC-RUC-0760052650001-819676,ocds-5wno2w-COTS-COMIL3-01-2020-819676,1
EC-RUC-0760051410001-585764,ocds-5wno2w-COTO-EPMMM-001-2020-585764,1
EC-RUC-0860000160001-32109,ocds-5wno2w-CE-20220002277304-74622,1
EC-RUC-0860000160001-32109,ocds-5wno2w-COTO-GADPE-004-2020-32109,1
EC-RUC-0860000160001-32109,ocds-5wno2w-LICO-GADPE-007-2020-32109,1
EC-RUC-0860000160001-32109,ocds-5wno2w-RE-COM-GADPE-05-2020-32109,1
EC-RUC-0860000160001-32109,ocds-5wno2w-RE-OA-002-2019-32109,1
EC-RUC-0860000160001-32109,ocds-5wno2w-SIE-DD07D02-028-2021-16346,1
EC-RUC-0860000160001-32109,ocds-5wno2w-SIE-GADPCH-002-21-98228,1
EC-RUC-0860000160001-32109,ocds-5wno2w-SIE-HMHP-026-2021-11080,1
EC-RUC-0860000240001-84608,ocds-5wno2w-COTS-GADMCE-001-2020-84608,1
EC-RUC-0860000240001-84608,ocds-5wno2w-MCBS-GAD-I-007-2021-2783,1
EC-RUC-0760051410001-585764,ocds-5wno2w-SIE-GADMP-08-2021.-27207,1
EC-RUC-0760051410001-585764,ocds-5wno2w-COTO-EPMMM-001-2019-585764,1
EC-RUC-0760033350001-2763,ocds-5wno2w-SIE-INSPI-CZ9-5-2022-770241,1
EC-RUC-0760033860001-19326,ocds-5wno2w-SIE-HGA-087-2021-2764,1
EC-RUC-0760033860001-19326,ocds-5wno2w-CE-20220002222306-24882,1
EC-RUC-0760033860001-19326,ocds-5wno2w-CE-20220002224213-30228,1
EC-RUC-0760033860001-19326,ocds-5wno2w-CE-20220002243820-2810,1
EC-RUC-0760033860001-19326,ocds-5wno2w-COTO-GADCPE-001-2019-19326,1
EC-RUC-0760033860001-19326,ocds-5wno2w-COTO-GADMCPE-001-20-19326,1
EC-RUC-0760033860001-19326,ocds-5wno2w-COTO-GADMCPE-002-202-19326,1
EC-RUC-0760033860001-19326,ocds-5wno2w-COTO-GADMCPE-005-20-19326,1
EC-RUC-0760033860001-19326,ocds-5wno2w-COTO-GADMCPE-008-20-19326,1
EC-RUC-0760033860001-19326,ocds-5wno2w-MCO-GADMCPE-016-2020-19326,1
EC-RUC-0760033860001-19326,ocds-5wno2w-SIE-GPLR-012-2022-2805,1
EC-RUC-0760037770001-118454,ocds-5wno2w-MCO-GADPSR-01-2020-118454,1
EC-RUC-0760051410001-585764,ocds-5wno2w-CE-20220002249492-121109,1
EC-RUC-0760040130001-84961,ocds-5wno2w-SIE-CMIEZ-MD-02-2019-84961,1
EC-RUC-0760043740001-275027,ocds-5wno2w-RE-PU-EPN-057-2022-45554,1
EC-RUC-0760044040001-302595,ocds-5wno2w-SIE-CNTEP-115793-21-236009,1
EC-RUC-0760044040001-302595,ocds-5wno2w-SIE-EMAM-001-2020-302595,1
EC-RUC-0760044040001-302595,ocds-5wno2w-SIE-EMAM-003-2020-302595,1
EC-RUC-0760044040001-302595,ocds-5wno2w-SIE-GADMP-021-2021-42184,1
EC-RUC-0760044200001-306887,ocds-5wno2w-CE-20210002014406-58415,1
EC-RUC-0760045950001-374125,ocds-5wno2w-MCBS-EMASEP-007-2020-374125,1
EC-RUC-0760050870001-522307,ocds-5wno2w-CE-20210002009983-2656,1
EC-RUC-0760051410001-585764,ocds-5wno2w-CE-20210002020812-32457,1
EC-RUC-0960000220001-44856,ocds-5wno2w-COTO-MIMG-036-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LCC-MIMG-016-2019-44856,1
EC-RUC-1360000200001-2332,ocds-5wno2w-REGES-MPORTO-2020-01-2332,1
EC-RUC-0960001110001-54001,ocds-5wno2w-COTO-MPORTO-002-2022-2332,1
EC-RUC-0960001460001-57127,ocds-5wno2w-SIE-UEB-23-2021-69741,1
EC-RUC-0960001540001-4081,ocds-5wno2w-CE-20210002011053-101386,1
EC-RUC-0960001540001-4081,ocds-5wno2w-CE-20210002061791-289323,1
EC-RUC-0960001540001-4081,ocds-5wno2w-CE-20210002082787-793125,1
EC-RUC-0960001540001-4081,ocds-5wno2w-CE-20220002211619-11814,1
EC-RUC-0960001540001-4081,ocds-5wno2w-CE-20220002232911-54001,1
EC-RUC-0960001540001-4081,ocds-5wno2w-CE-20220002255916-62358,1
EC-RUC-0960001540001-4081,ocds-5wno2w-COTO-IMSE-002-2020-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-COTO-IMSE-003-2019-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-LCC-IMSE-004-2020-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-LICO-IMSE-0004-2020-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-MCO-IMSE-018-2019-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-RE-CECG-003-2021-2739,1
EC-RUC-0960001540001-4081,ocds-5wno2w-RE-CECG-004-2021-2739,1
EC-RUC-0960001540001-4081,ocds-5wno2w-RE-IMSE-002-2021-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-CCQAHNT-025-2021-2820,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-GADMCM-26-2021-2742,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-GADMP-0003-2022-96177,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-IESSHGM-037-3033-57617,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-IESSHP-029-2022-86819,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-IMSE-001-2020-4081,1
EC-RUC-0960001540001-4081,ocds-5wno2w-SIE-SCPM-2021-004-427809,1
EC-RUC-0960001700001-128490,ocds-5wno2w-CE-20210002057597-39594,1
EC-RUC-0960001460001-57127,ocds-5wno2w-SIE-GADPN-023-2021-58415,1
EC-RUC-0960001460001-57127,ocds-5wno2w-SIE-GADMCS-24-19-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-SIE-BASEDU-019-2021-42111,1
EC-RUC-0960001460001-57127,ocds-5wno2w-CE-20220002171292-392509,1
EC-RUC-0960001110001-54001,ocds-5wno2w-SIE-CSZP-004-2022-107676,1
EC-RUC-0960001110001-54001,ocds-5wno2w-SIE-EPEMAPAA-061-21-545597,1
EC-RUC-0960001110001-54001,ocds-5wno2w-SIE-GADMSD-016-2022-19455,1
EC-RUC-0960001110001-54001,ocds-5wno2w-SIE-GADPC-0031-2019-54001,1
EC-RUC-0960001380001-35249,ocds-5wno2w-CE-20210002050279-84548,1
EC-RUC-0960001380001-35249,ocds-5wno2w-CE-20220002275863-542207,1
EC-RUC-0960001380001-35249,ocds-5wno2w-COTO-GADCS-005-2020-35249,1
EC-RUC-0960001380001-35249,ocds-5wno2w-LICO-GADCS-002-2019-35249,1
EC-RUC-0960001380001-35249,ocds-5wno2w-SIE-IESSHGP-067-2021-60531,1
EC-RUC-0960001460001-57127,ocds-5wno2w-CDC-EENORTE-178-2021-3243,1
EC-RUC-0960001460001-57127,ocds-5wno2w-CE-20220002210553-535961,1
EC-RUC-0960001460001-57127,ocds-5wno2w-MCO-GADMUR-2021-037-2485,1
EC-RUC-0960001460001-57127,ocds-5wno2w-CE-20220002242959-380339,1
EC-RUC-0960001460001-57127,ocds-5wno2w-CE-20220002275441-532798,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-01-20-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-02-19-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-02-20-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-03-20-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-04-19-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-04-20-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-05-20-57127,1
EC-RUC-0960001460001-57127,ocds-5wno2w-COTO-GADMCS-06-20-57127,1
EC-RUC-0960001700001-128490,ocds-5wno2w-CE-20220002229457-66552,1
EC-RUC-0960001700001-128490,ocds-5wno2w-CE-20220002275298-2711,1
EC-RUC-0960001700001-128490,ocds-5wno2w-SIE-GADMSJY-005-2019-128490,1
EC-RUC-0960002780001-26822,ocds-5wno2w-RE-ESPOL-014-2020-26822,1
EC-RUC-0960002510001-55840,ocds-5wno2w-RE-VIALSUR-006-2021-313922,1
EC-RUC-0960002510001-55840,ocds-5wno2w-SIE-RE-HGONA-052-22-730708,1
EC-RUC-0960002510001-55840,ocds-5wno2w-SIE-UG-001-2019-55840,1
EC-RUC-0960002510001-55840,ocds-5wno2w-SIE-UG-003-2019-55840,1
EC-RUC-0960002510001-55840,ocds-5wno2w-SIE-UG-003-2020-55840,1
EC-RUC-0960002510001-55840,ocds-5wno2w-SIE-UG-019-2019-55840,1
EC-RUC-0960002780001-26822,ocds-5wno2w-CE-20210002044723-105471,1
EC-RUC-0960002780001-26822,ocds-5wno2w-CE-20220002281388-534542,1
EC-RUC-0960002780001-26822,ocds-5wno2w-COTO-ESPOL-002-2019-26822,1
EC-RUC-0960002780001-26822,ocds-5wno2w-MCO-EPMAPS-GT26-2021-258814,1
EC-RUC-0960002780001-26822,ocds-5wno2w-SIE-ESPOL-031-19-26822,1
EC-RUC-0960002510001-55840,ocds-5wno2w-MCO-UG-004-2020-55840,1
EC-RUC-0960002780001-26822,ocds-5wno2w-SIE-GADMCN-6-21-LRG-67188,1
EC-RUC-0960005290001-125531,ocds-5wno2w-CE-20210002117977-542904,1
EC-RUC-0960005290001-125531,ocds-5wno2w-CE-20220002184288-92347,1
EC-RUC-0960005290001-125531,ocds-5wno2w-MCO-GADMC-01-2019-125531,1
EC-RUC-0960005290001-125531,ocds-5wno2w-MCO-GADMCC-03-2019.-125531,1
EC-RUC-0960005530001-51381,ocds-5wno2w-CE-20220002198381-55840,1
EC-RUC-0960005530001-51381,ocds-5wno2w-COTO-GADMCP-02-2020.-51381,1
EC-RUC-0960005610001-23358,ocds-5wno2w-CE-20210002062281-2550,1
EC-RUC-0960005610001-23358,ocds-5wno2w-RE-OACL-GADMC-3-2022-125531,1
EC-RUC-0960005610001-23358,ocds-5wno2w-RE-UVCOCC-002-2021-47212,1
EC-RUC-0960002510001-55840,ocds-5wno2w-RE-UG-008-2019-55840,1
EC-RUC-0960002510001-55840,ocds-5wno2w-CE-20210002002588-114709,1
EC-RUC-0960001700001-128490,ocds-5wno2w-SIE-GADMTZ-2021-024-73164,1
EC-RUC-0960001890001-94742,ocds-5wno2w-COTO-GADMCD-2021-002-94742,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CDC-GADMCD-06-2020-94742,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CE-20210002089398-336675,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CE-20210002108152-131152,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CE-20210002112921-792171,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CE-20210002124530-96177,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CE-20220002192850-364960,1
EC-RUC-0960001890001-94742,ocds-5wno2w-CE-20220002233825-3205,1
EC-RUC-0960001890001-94742,ocds-5wno2w-COTO-GADMCD-2019-010-94742,1
EC-RUC-0960001890001-94742,ocds-5wno2w-COTO-GADMCD-2019-012-94742,1
EC-RUC-0960001890001-94742,ocds-5wno2w-COTO-GADMCD-2019-013-94742,1
EC-RUC-0960001890001-94742,ocds-5wno2w-COTO-GADPC-011-2021-89262,1
EC-RUC-0960002190001-74082,ocds-5wno2w-MCS-DIGMAT-008-2021-2465,1
EC-RUC-0960001890001-94742,ocds-5wno2w-COTS-GMD-DGAI-3-2019-94742,1
EC-RUC-0960001890001-94742,ocds-5wno2w-MCO-GADPRN-0002-2022-114943,1
EC-RUC-0960001890001-94742,ocds-5wno2w-SIE-AGRO-2021-013-382354,1
EC-RUC-0960001890001-94742,ocds-5wno2w-SIE-BEZ3-002-2021-722820,1
EC-RUC-0960001890001-94742,ocds-5wno2w-SIE-MDMQ-SA-2022-004-41357,1
EC-RUC-0960001970001-53255,ocds-5wno2w-CE-20220002275144-30228,1
EC-RUC-0960002000001-100696,ocds-5wno2w-CE-20210002034459-26822,1
EC-RUC-0960002000001-100696,ocds-5wno2w-CE-20220002238110-57245,1
EC-RUC-0960002000001-100696,ocds-5wno2w-MCO-GADMCSL-003-20-100696,1
EC-RUC-0960002000001-100696,ocds-5wno2w-SIE-DD14D03S-20-2022-76040,1
EC-RUC-0960001110001-54001,ocds-5wno2w-RE-GADPSJ-001-2021-124509,1
EC-RUC-0960001110001-54001,ocds-5wno2w-COTO-GADPC-02-2020-54001,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-002-2019-44856,1
EC-RUC-0960001110001-54001,ocds-5wno2w-CE-20210002013096-393310,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RECOMPSMIMG-017-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RRECOMPSMIMG012-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-CELSUR-190-21-238940,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-CENL-014-2021-105568,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-EEGA-010-2021-3217,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-FELP-003-2021-172527,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GADMCEE-006-2021-40764,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GADMIES-02-2021-2532,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GADPC-2021-044-89262,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GADPO-FP-91-2021-29112,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GADPP-55-2021-2426,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GADPZCH-033-2021-68478,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-GPI-007-2021-12001,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-HAGP-084-2021-17993,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-HEJCA-F-131-2021-87497,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-HEJCA-F-29-2021-87497,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-HEJCA-F-88-2021R-87497,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-HPAS-041-2021-29340,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-HQ-FARM-048-2021-20291,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-IMSE-024-2021-4081,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-MAG-009-2021-2541,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-MIMG-007-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-MIMG-012-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RECOMPSMIMG-013-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RECOMCDMIMG050-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RECOMCDMIMG-053-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-018-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-005-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-006-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-007-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-009-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-010-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-011-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-013-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-015-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-016-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LICBS-MIMG-017-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-LISEG-INIAPAC02-2021-2574,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RECOMCDMIMG-006-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCB-GADMA-004-2021-2741,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCB-GADPS-001-2022.-3277,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCO-GADMCL-023-2021-38760,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCO-GADMIPA-14-2022-30228,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCO-GADMQ-10-2021-46625,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCO-GADMSFD-2021-018-2452,1
EC-RUC-0960000220001-44856,ocds-5wno2w-MCS-ELEPCO-073-2021-32043,1
EC-RUC-0960000220001-44856,ocds-5wno2w-R-SIE-MIMG-023-2020-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-R2REUM-MIMG-014-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-RE-OACL-FTNS-26-2022-251830,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-MIMG-041-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-MIMG-048-2019-44856,1
EC-RUC-0960000220001-44856,ocds-5wno2w-SIE-MIMG-055-2019-44856,1
EC-RUC-0960000730001-20092,ocds-5wno2w-CE-20220002197865-362824,1
EC-RUC-0960000490001-44718,ocds-5wno2w-LICO-GADIMCD-01-2019-44718,1
EC-RUC-0960000490001-44718,ocds-5wno2w-MCO-DD13D09-003-2022-10836,1
EC-RUC-0960000490001-44718,ocds-5wno2w-MCS-CNELLRS-008-21-462114,1
EC-RUC-0960000490001-44718,ocds-5wno2w-MCS-D8D1-E-S-2021-03-15195,1
EC-RUC-0960000490001-44718,ocds-5wno2w-RE-PU-EPN-049-2022-45554,1
EC-RUC-0960000490001-44718,ocds-5wno2w-RRECD-EPMTMG-26-2021-432955,1
EC-RUC-0960000490001-44718,ocds-5wno2w-SIE-CSB-SG-2021-003-104101,1
EC-RUC-0960000490001-44718,ocds-5wno2w-SIE-SCPM-2021-003-427809,1
EC-RUC-0960000650001-49218,ocds-5wno2w-CE-20220002217814-15857,1
EC-RUC-0960000730001-20092,ocds-5wno2w-CE-20220002184209-115973,1
EC-RUC-0960000730001-20092,ocds-5wno2w-CE-20220002258825-364960,1
EC-RUC-0960000490001-44718,ocds-5wno2w-COTO-GADIMCD-13-2020-44718,1
EC-RUC-0960000730001-20092,ocds-5wno2w-MCBS-CELEGU-314-21-238940,1
EC-RUC-0960000730001-20092,ocds-5wno2w-SIE-BCE-047-2021-2457,1
